datetime,station,hour,PM2.5,PM10,NO2,O3,TEMP,DEWP,WSPM,time_slot,source_index
2013-12-10 17:00:00,Aotizhongxin,17,7.0,47.0,14.0,48.0,3.1,-15.1,4.2,afternoon,4447
2013-12-10 17:00:00,Changping,17,8.0,42.0,8.0,56.0,2.5,-17.1,2.4,afternoon,4448
2013-12-10 19:00:00,Changping,19,5.0,26.0,13.0,45.0,1.4,-16.5,2.3,evening,4452
2013-12-10 21:00:00,Changping,21,10.0,17.0,15.0,40.0,0.5,-15.5,3.8,evening,4456
2013-12-11 00:00:00,Changping,0,13.0,16.0,25.0,26.0,-0.9,-16.3,2.5,night,4462
2013-12-11 02:00:00,Changping,2,13.0,6.0,26.0,25.0,-0.9,-15.6,4.3,night,4466
2013-12-11 05:00:00,Aotizhongxin,5,7.0,13.0,15.0,36.0,-0.6,-15.3,1.9,night,4471
2013-12-11 07:00:00,Changping,7,7.0,11.0,32.0,16.0,-2.0,-15.5,0.7,morning,4476
2013-12-11 09:00:00,Aotizhongxin,9,22.0,58.0,52.0,1.0,1.7,-15.3,2.5,morning,4478
2013-12-11 10:00:00,Aotizhongxin,10,19.0,30.0,47.0,7.0,2.7,-15.9,3.2,morning,4480
2013-12-11 11:00:00,Aotizhongxin,11,29.0,41.0,48.0,13.0,4.1,-14.7,1.3,morning,4482
2013-12-11 12:00:00,Aotizhongxin,12,22.0,24.0,32.0,29.1312,5.7,-14.4,2.0,afternoon,4484
2013-12-11 13:00:00,Changping,13,11.0,43.0,14.0,54.0,6.6,-16.8,6.8,afternoon,4487
2013-12-11 16:00:00,Changping,16,9.0,28.0,14.0,56.0,5.4,-15.2,2.3,afternoon,4493
2013-12-11 20:00:00,Aotizhongxin,20,47.0,72.0,69.0,1.0,1.8,-13.6,0.8,evening,4500
2013-12-11 22:00:00,Aotizhongxin,22,27.0,25.0,61.0,1.0,-1.4,-11.5,0.7,evening,4504
2013-12-11 23:00:00,Changping,23,42.0,39.0,52.0,3.0,-1.4,-13.9,0.0,evening,4507
2013-12-12 02:00:00,Changping,2,48.0,37.0,44.0,5.0,-2.2,-15.3,0.7,night,4512
2013-12-12 03:00:00,Aotizhongxin,3,38.0,55.0,59.0,1.0,1.5,-14.6,2.4,night,4513
2013-12-12 05:00:00,Aotizhongxin,5,6.0,21.0,19.0,33.0,0.3,-13.4,2.2,night,4517
2013-12-12 06:00:00,Aotizhongxin,6,24.0,53.0,36.0,11.0,-0.2,-13.8,1.8,morning,4519
2013-12-12 06:00:00,Changping,6,7.0,7.0,8.0,59.0,-1.3,-16.7,1.7,morning,4520
2013-12-12 11:00:00,Aotizhongxin,11,6.0,9.0,9.0,51.0,0.2,-20.2,3.5,morning,4529
2013-12-12 12:00:00,Changping,12,3.0,6.0,8.0,56.0,0.2,-22.7,5.5,afternoon,4532
2013-12-12 13:00:00,Aotizhongxin,13,6.0,7.0,7.0,53.0,0.3,-22.7,5.6,afternoon,4533
2013-12-12 15:00:00,Aotizhongxin,15,7.0,32.0,8.0,50.0,0.2,-22.1,5.7,afternoon,4537
2013-12-12 17:00:00,Changping,17,9.0,17.0,17.0,43.0,-2.6,-25.0,2.8,afternoon,4542
2013-12-12 18:00:00,Aotizhongxin,18,8.0,8.0,25.0,25.0,-2.8,-21.6,0.6,evening,4543
2013-12-12 19:00:00,Aotizhongxin,19,7.0,12.0,21.0,28.0,-3.2,-20.5,1.2,evening,4545
2013-12-12 19:00:00,Changping,19,8.0,15.0,11.0,48.0,-3.9,-23.1,1.3,evening,4546
2013-12-12 21:00:00,Aotizhongxin,21,19.0,18.0,40.0,4.0,-5.9,-16.8,0.4,evening,4549
2013-12-13 00:00:00,Changping,0,13.0,11.0,29.0,36.0,-3.2,-22.5,1.1,night,4556
2013-12-13 03:00:00,Changping,3,36.0,30.0,36.0,17.0,-6.4,-20.8,0.9,night,4560
2013-12-13 04:00:00,Changping,4,25.0,23.0,33.0,19.0,-3.9,-21.6,2.5,night,4561
2013-12-13 10:00:00,Aotizhongxin,10,18.0,18.0,41.0,11.5668,-0.2,-17.9,3.5,morning,4569
2013-12-13 11:00:00,Aotizhongxin,11,38.0,48.0,56.0,5.0,0.9,-18.5,3.2,morning,4571
2013-12-13 12:00:00,Changping,12,43.0,43.0,35.0,40.0,2.5,-19.5,2.6,afternoon,4574
2013-12-13 15:00:00,Aotizhongxin,15,45.0,60.0,36.0,30.0,2.0,-17.5,2.3,afternoon,4579
2013-12-13 16:00:00,Changping,16,63.0,83.0,58.0,19.0,0.8,-19.1,1.0,afternoon,4582
2013-12-13 17:00:00,Changping,17,68.0,86.0,66.0,11.0,-0.5,-19.1,0.1,afternoon,4584
2013-12-13 18:00:00,Aotizhongxin,18,88.0,128.0,70.0,1.0,-3.7,-12.4,0.5,evening,4585
2013-12-13 20:00:00,Changping,20,75.0,84.0,64.0,8.0,-3.7,-18.4,1.0,evening,4588
2013-12-14 00:00:00,Changping,0,64.0,60.0,55.0,6.0,-6.0,-16.9,1.4,night,4593
2013-12-14 05:00:00,Changping,5,15.0,20.0,30.0,33.0,-2.3,-21.7,1.8,night,4599
2013-12-14 10:00:00,Changping,10,13.0,24.0,22.0,45.0,2.1,-22.7,3.3,morning,4606
2013-12-14 11:00:00,Aotizhongxin,11,30.0,32.0,35.0,23.562,2.6,-18.8,3.2,morning,4607
2013-12-14 11:00:00,Changping,11,16.0,16.0,19.0,51.0,4.5,-19.2,4.3,morning,4608
2013-12-14 12:00:00,Changping,12,14.0,14.0,16.0,57.0,5.5,-19.2,4.7,afternoon,4610
2013-12-14 14:00:00,Aotizhongxin,14,21.0,27.0,27.0,34.9146,5.2,-15.4,2.2,afternoon,4613
2013-12-14 14:00:00,Changping,14,9.0,42.0,14.0,60.0,7.3,-18.5,2.5,afternoon,4614
2013-12-14 17:00:00,Changping,17,33.0,47.0,37.0,31.0,1.9,-20.6,1.3,afternoon,4619
2013-12-14 19:00:00,Changping,19,56.0,76.0,55.0,14.0,-1.9,-18.0,1.5,evening,4621
2013-12-15 02:00:00,Changping,2,94.0,98.0,58.0,12.0,-4.3,-16.5,0.5,night,4628
2013-12-15 03:00:00,Changping,3,118.0,104.0,60.0,11.0,-4.1,-15.4,0.9,night,4629
2013-12-15 04:00:00,Aotizhongxin,4,51.0,22.0,49.0,4.7124,-4.0,-16.6,1.1,night,4630
2013-12-15 05:00:00,Changping,5,75.0,71.0,51.0,10.0,-5.1,-14.9,1.6,night,4633
2013-12-15 07:00:00,Changping,7,134.0,145.0,73.0,14.0,-5.4,-15.2,0.6,morning,4637
2013-12-15 11:00:00,Changping,11,77.0,75.0,58.0,15.0,2.4,-16.7,0.0,morning,4645
2013-12-15 12:00:00,Changping,12,68.0,55.0,53.0,22.0,3.5,-16.8,1.2,afternoon,4647
2013-12-15 15:00:00,Aotizhongxin,15,39.0,32.0,49.0,19.278,4.6,-15.9,1.2,afternoon,4652
2013-12-15 16:00:00,Changping,16,39.0,41.0,33.0,38.0,2.1,-16.4,0.4,afternoon,4655
2013-12-15 17:00:00,Changping,17,44.0,59.0,48.0,22.0,0.0,-16.8,1.2,afternoon,4656
2013-12-15 18:00:00,Changping,18,58.0,61.0,58.0,11.0,0.0,-16.0,0.0,evening,4657
2013-12-16 00:00:00,Aotizhongxin,0,186.0,261.0,92.0,2.5704,-3.9,-13.1,1.0,night,4664
2013-12-16 04:00:00,Aotizhongxin,4,119.0,118.0,76.0,0.8568,-4.1,-14.0,1.1,night,4670
2013-12-16 08:00:00,Aotizhongxin,8,107.0,115.0,73.0,3.4272,-2.9,-12.7,1.3,morning,4678
2013-12-16 10:00:00,Aotizhongxin,10,50.0,35.0,48.0,6.2118,0.1,-14.7,1.6,morning,4682
2013-12-16 12:00:00,Aotizhongxin,12,69.0,71.0,51.0,10.0674,2.1,-14.6,1.1,afternoon,4686
2013-12-16 12:00:00,Changping,12,150.0,141.0,87.0,11.0,2.3,-14.4,1.2,afternoon,4687
2013-12-16 16:00:00,Aotizhongxin,16,112.0,134.0,80.0,4.284,1.0,-13.1,1.2,afternoon,4694
2013-12-16 17:00:00,Aotizhongxin,17,130.0,154.0,88.0,3.6414,0.5,-12.5,0.8,afternoon,4696
2013-12-16 18:00:00,Changping,18,122.0,127.0,72.0,8.0,0.5,-13.6,0.6,evening,4699
2013-12-16 19:00:00,Aotizhongxin,19,150.0,165.0,101.0,3.8556,-0.1,-10.4,0.0,evening,4700
2013-12-16 20:00:00,Aotizhongxin,20,155.0,164.0,103.0,3.8556,0.9,-11.5,1.5,evening,4702
2013-12-16 22:00:00,Aotizhongxin,22,191.0,199.0,105.0,4.4982,0.4,-11.7,1.0,evening,4706
2013-12-16 23:00:00,Changping,23,141.0,130.0,75.0,5.0,-0.8,-13.4,0.7,evening,4709
2013-12-17 05:00:00,Changping,5,119.0,105.0,68.0,5.0,-1.4,-11.8,0.2,night,4721
2013-12-17 09:00:00,Aotizhongxin,9,24.0,19.0,36.0,13.7088,0.6,-14.6,2.8,morning,4728
2013-12-17 11:00:00,Aotizhongxin,11,24.0,21.0,27.0,30.6306,1.6,-15.4,2.6,morning,4732
2013-12-17 13:00:00,Changping,13,22.0,24.0,20.0,43.0,3.3,-15.9,3.6,afternoon,4737
2013-12-17 16:00:00,Changping,16,14.0,32.0,15.0,54.0,0.7,-17.6,2.5,afternoon,4743
2013-12-17 17:00:00,Changping,17,19.0,47.0,28.0,36.0,-0.2,-18.4,2.2,afternoon,4745
2013-12-17 18:00:00,Changping,18,25.0,32.0,29.0,34.0,-0.9,-18.5,1.8,evening,4747
2013-12-17 23:00:00,Changping,23,12.0,28.0,12.0,50.0,-4.3,-18.2,2.5,evening,4757
2013-12-18 01:00:00,Aotizhongxin,1,11.0,7.0,26.0,26.775,-5.9,-17.7,1.0,night,4760
2013-12-18 05:00:00,Aotizhongxin,5,10.0,6.0,24.0,26.5608,-6.6,-16.9,1.3,night,4768
2013-12-18 07:00:00,Aotizhongxin,7,12.0,16.0,25.0,27.846,-6.0,-17.7,1.3,morning,4772
2013-12-18 07:00:00,Changping,7,13.0,24.0,20.0,28.0,-6.8,-18.8,1.0,morning,4773
2013-12-18 11:00:00,Changping,11,18.0,6.0,13.0,42.0,-0.4,-19.1,3.8,morning,4781
2013-12-18 12:00:00,Aotizhongxin,12,12.0,7.0,17.0,48.8376,0.4,-17.4,1.0,afternoon,4782
2013-12-18 13:00:00,Aotizhongxin,13,14.0,6.0,16.0,50.7654,0.3,-15.3,3.1,afternoon,4784
2013-12-18 15:00:00,Aotizhongxin,15,14.0,7.0,44.0,24.633,-1.2,-13.7,3.6,afternoon,4788
2013-12-18 18:00:00,Aotizhongxin,18,79.0,135.0,67.0,2.5704,-3.0,-13.0,0.0,evening,4793
2013-12-18 20:00:00,Changping,20,36.0,45.0,42.0,11.0,-3.8,-17.1,0.7,evening,4798
2013-12-18 23:00:00,Aotizhongxin,23,99.0,116.0,66.0,5.355,-5.6,-15.1,0.8,evening,4803
2013-12-19 00:00:00,Aotizhongxin,0,81.0,95.0,64.2589,4.284,-5.5,-15.8,1.3,night,4805
2013-12-19 00:00:00,Changping,0,128.0,105.0,66.0,4.0,-7.9,-16.5,0.0,night,4806
2013-12-19 01:00:00,Aotizhongxin,1,28.0,36.0,42.9077,8.7822,-6.0,-15.3,1.4,night,4807
2013-12-19 01:00:00,Changping,1,128.0,88.0,60.0,3.0,-7.7,-17.1,1.1,night,4808
2013-12-19 05:00:00,Aotizhongxin,5,25.0,31.0,33.2586,12.2094,-6.8,-16.5,1.9,night,4814
2013-12-19 07:00:00,Aotizhongxin,7,17.0,25.0,29.1526,16.065,-7.3,-16.5,1.9,morning,4818
2013-12-19 08:00:00,Aotizhongxin,8,13.0,23.0,31.8215,13.7088,-5.7,-15.8,1.9,morning,4820
2013-12-19 09:00:00,Aotizhongxin,9,20.0,38.0,36.0,11.0,-3.5,-16.5,1.6,morning,4822
2013-12-19 09:00:00,Changping,9,84.0,56.0,56.0,1.0,-1.6,-17.4,4.8,morning,4823
2013-12-19 10:00:00,Changping,10,62.0,86.0,46.0,2.0,-0.4,-17.6,4.8,morning,4825
2013-12-19 12:00:00,Changping,12,10.0,10.0,17.0,42.0,1.7,-17.3,3.1,afternoon,4829
2013-12-19 13:00:00,Aotizhongxin,13,26.0,50.0,33.0,34.0,2.5,-16.1,1.4,afternoon,4830
2013-12-19 19:00:00,Aotizhongxin,19,32.0,86.0,75.0,1.0,-5.5,-11.0,0.7,evening,4842
2013-12-19 23:00:00,Aotizhongxin,23,93.0,154.0,94.0,1.0,-6.6,-12.3,0.8,evening,4850
2013-12-19 23:00:00,Changping,23,56.0,61.0,52.0,6.0,-5.6,-17.4,1.3,evening,4851
2013-12-20 01:00:00,Changping,1,36.0,44.0,40.0,19.0,-7.2,-15.6,0.8,night,4855
2013-12-20 02:00:00,Changping,2,71.0,78.0,68.0,4.0,-7.2,-15.2,0.5,night,4857
2013-12-20 04:00:00,Changping,4,140.0,153.0,100.0,4.0,-4.4,-17.3,1.3,night,4861
2013-12-20 05:00:00,Changping,5,103.0,97.0,99.0,2.0,-3.2,-18.0,2.7,night,4863
2013-12-20 09:00:00,Aotizhongxin,9,18.0,35.0,61.0,1.0,0.0,-16.4,1.6,morning,4870
2013-12-20 11:00:00,Changping,11,20.0,24.0,32.0,26.0,1.5,-17.4,3.9,morning,4875
2013-12-20 15:00:00,Changping,15,12.0,30.0,23.0,46.0,3.0,-16.7,2.9,afternoon,4883
2013-12-20 17:00:00,Changping,17,15.0,36.0,34.0,37.0,0.4,-16.0,1.2,afternoon,4887
2013-12-20 18:00:00,Changping,18,23.0,53.0,50.0,20.0,-1.1,-15.7,0.0,evening,4889
2013-12-20 19:00:00,Aotizhongxin,19,18.0,50.0,76.0,1.0,-4.8,-11.8,0.4,evening,4890
2013-12-20 21:00:00,Aotizhongxin,21,27.0,45.0,76.0,1.0,-6.5,-11.6,0.4,evening,4894
2013-12-21 00:00:00,Aotizhongxin,0,70.0,70.0,77.0,1.0,-4.5,-14.4,0.6,night,4900
2013-12-21 00:00:00,Changping,0,9.0,14.0,16.0,56.0,-2.5,-17.0,1.3,night,4901
2013-12-21 03:00:00,Changping,3,23.0,39.0,49.0,21.0,-6.5,-15.5,1.5,night,4907
2013-12-21 12:00:00,Aotizhongxin,12,28.0,47.0,45.0,26.0,1.9,-15.6,0.9,afternoon,4924
2013-12-21 12:00:00,Changping,12,127.0,131.0,94.0,6.0,1.8,-15.3,1.4,afternoon,4925
2013-12-21 18:00:00,Aotizhongxin,18,88.0,154.0,105.0,1.0,-3.1,-12.1,1.2,evening,4936
2013-12-21 18:00:00,Changping,18,38.0,69.0,73.0,14.0,-2.2,-15.0,0.7,evening,4937
2013-12-21 20:00:00,Aotizhongxin,20,126.0,181.0,111.0,1.0,-5.6,-10.8,0.8,evening,4940
2013-12-21 21:00:00,Changping,21,92.0,105.0,79.0,5.0,-3.9,-16.5,1.5,evening,4943
2013-12-21 22:00:00,Changping,22,92.0,105.0,79.0,5.0,-4.4,-16.3,1.2,evening,4945
2013-12-22 00:00:00,Aotizhongxin,0,194.0,228.0,116.0,1.0,-4.6,-13.2,0.9,night,4948
2013-12-22 03:00:00,Aotizhongxin,3,196.0,291.0,107.0,2.0,-6.0,-12.7,1.7,night,4954
2013-12-22 05:00:00,Aotizhongxin,5,86.0,47.0,62.0,1.0,-4.9,-13.5,0.9,night,4958
2013-12-22 05:00:00,Changping,5,59.0,73.0,70.0,3.0,-6.4,-15.1,0.7,night,4959
2013-12-22 06:00:00,Aotizhongxin,6,56.0,31.0,62.0,1.0,-4.6,-13.0,0.9,morning,4960
2013-12-22 06:00:00,Changping,6,59.0,66.0,68.0,3.0,-7.2,-15.2,0.0,morning,4961
2013-12-22 10:00:00,Aotizhongxin,10,38.0,60.0,61.0,3.0,-1.5,-14.3,0.7,morning,4968
2013-12-22 11:00:00,Aotizhongxin,11,70.0,115.0,76.0,3.0,0.2,-14.6,1.0,morning,4970
2013-12-22 17:00:00,Changping,17,99.0,111.0,78.0,13.0,-2.1,-15.2,0.5,afternoon,4983
2013-12-22 18:00:00,Aotizhongxin,18,86.0,168.0,110.0,1.0,-4.2,-11.5,1.0,evening,4984
2013-12-23 01:00:00,Aotizhongxin,1,199.0,267.0,129.0,4.0,-5.9,-12.4,0.8,night,4998
2013-12-23 04:00:00,Changping,4,131.0,150.0,84.0,5.0,-7.9,-13.9,0.9,night,5005
2013-12-23 06:00:00,Changping,6,170.0,184.0,100.0,5.0,-7.2,-13.9,0.0,morning,5009
2013-12-23 07:00:00,Aotizhongxin,7,138.0,178.0,99.0,1.0,-8.6,-10.7,0.6,morning,5010
2013-12-23 08:00:00,Changping,8,154.0,187.0,104.0,3.0,-3.8,-11.5,0.2,morning,5013
2013-12-23 12:00:00,Changping,12,181.0,184.0,117.0,4.0,4.0,-11.6,1.4,afternoon,5021
2013-12-23 15:00:00,Aotizhongxin,15,35.0,46.0,43.0,34.0,5.8,-11.3,0.5,afternoon,5026
2013-12-23 16:00:00,Changping,16,80.0,86.0,58.0,25.0,2.9,-11.8,0.8,afternoon,5029
2013-12-23 19:00:00,Changping,19,48.0,75.0,68.0,13.0,-1.0,-11.5,0.5,evening,5035
2013-12-23 21:00:00,Aotizhongxin,21,105.0,176.0,104.0,1.0,-5.6,-10.2,0.5,evening,5038
2013-12-23 22:00:00,Aotizhongxin,22,141.0,199.0,112.0,1.0,-5.8,-9.9,0.0,evening,5040
2013-12-24 03:00:00,Aotizhongxin,3,212.0,291.0,138.0,4.0,-5.0,-10.8,1.2,night,5050
2013-12-24 06:00:00,Aotizhongxin,6,255.0,313.0,128.0,3.0,-4.9,-10.9,1.2,morning,5056
2013-12-24 09:00:00,Aotizhongxin,9,182.0,215.0,95.0,1.0,-2.5,-10.8,1.1,morning,5062
2013-12-24 12:00:00,Aotizhongxin,12,130.0,171.0,83.0,1.0,0.6,-9.4,0.8,afternoon,5068
2013-12-24 13:00:00,Aotizhongxin,13,150.0,184.0,91.0,1.0,0.8,-9.3,1.4,afternoon,5070
2013-12-24 13:00:00,Changping,13,187.0,198.0,114.0,8.0,0.4,-8.8,1.7,afternoon,5071
2013-12-24 14:00:00,Changping,14,192.0,202.0,112.0,9.0,0.1,-8.9,0.8,afternoon,5073
2013-12-24 15:00:00,Aotizhongxin,15,232.0,286.0,130.0,1.0,0.8,-8.2,1.0,afternoon,5074
2013-12-24 16:00:00,Aotizhongxin,16,262.0,319.0,148.0,1.0,-0.3,-8.0,1.2,afternoon,5076
2013-12-24 16:00:00,Changping,16,198.0,209.0,98.0,13.0,-0.7,-8.4,0.7,afternoon,5077
2013-12-24 20:00:00,Aotizhongxin,20,261.0,307.0,147.0,1.0,-1.8,-7.7,1.5,evening,5084
2013-12-24 20:00:00,Changping,20,211.0,224.0,104.0,6.0,-3.3,-9.8,1.4,evening,5085
2013-12-24 21:00:00,Aotizhongxin,21,255.0,308.0,141.0,1.0,-2.2,-8.3,1.8,evening,5086
2013-12-24 23:00:00,Aotizhongxin,23,228.0,273.0,127.0,1.0,-4.3,-9.3,0.6,evening,5090
2013-12-25 02:00:00,Changping,2,233.0,219.0,126.0,4.0,-5.5,-10.9,1.1,night,5097
2013-12-25 03:00:00,Changping,3,227.0,222.0,128.0,4.0,-5.2,-11.0,1.1,night,5099
2013-12-25 07:00:00,Aotizhongxin,7,265.0,298.0,150.0,1.0,-7.0,-9.9,0.6,morning,5106
2013-12-25 09:00:00,Changping,9,245.0,270.0,138.0,6.0,-3.3,-8.9,0.0,morning,5111
2013-12-25 11:00:00,Aotizhongxin,11,261.0,310.0,150.0,1.0,1.6,-7.7,1.2,morning,5114
2013-12-25 13:00:00,Changping,13,305.0,295.0,161.0,7.0,6.7,-13.0,6.1,afternoon,5119
2013-12-25 14:00:00,Aotizhongxin,14,296.0,324.0,158.0,4.0,5.8,-12.3,3.7,afternoon,5120
2013-12-25 16:00:00,Changping,16,32.0,72.0,26.0,55.0,2.6,-16.5,2.3,afternoon,5125
2013-12-25 20:00:00,Changping,20,24.0,240.0,33.0,37.0,-2.9,-19.3,2.1,evening,5133
2013-12-25 22:00:00,Changping,22,16.0,55.0,16.0,52.0,-3.8,-19.3,4.1,evening,5137
2013-12-25 23:00:00,Aotizhongxin,23,9.0,77.0,15.0,48.0,-3.5,-18.6,3.9,evening,5138
2013-12-25 23:00:00,Changping,23,8.0,47.0,9.0,57.0,-4.1,-19.1,2.3,evening,5139
2013-12-26 02:00:00,Aotizhongxin,2,8.0,18.0,18.0,46.0,-4.0,-18.7,3.9,night,5144
2013-12-26 02:00:00,Changping,2,12.0,31.0,17.0,49.0,-4.5,-19.5,2.5,night,5145
2013-12-26 05:00:00,Aotizhongxin,5,6.0,53.0,16.0,51.0,-5.1,-19.3,2.2,night,5150
2013-12-26 06:00:00,Aotizhongxin,6,8.0,18.0,15.0,51.0,-5.2,-19.4,3.2,morning,5152
2013-12-26 08:00:00,Aotizhongxin,8,8.0,15.0,25.0,42.0,-3.9,-19.4,2.7,morning,5156
2013-12-26 09:00:00,Changping,9,12.0,25.0,41.0,27.0,-3.3,-19.7,5.8,morning,5159
2013-12-26 11:00:00,Aotizhongxin,11,11.0,21.0,22.0,48.0,-0.5,-19.7,4.3,morning,5162
2013-12-26 14:00:00,Changping,14,14.0,14.0,18.0,55.0,1.8,-19.4,4.6,afternoon,5169
2013-12-26 16:00:00,Aotizhongxin,16,9.0,30.0,6.0,56.0,0.5,-18.8,3.3,afternoon,5172
2013-12-26 21:00:00,Changping,21,9.0,30.0,18.0,57.0,-3.1,-19.5,0.8,evening,5183
2013-12-26 22:00:00,Changping,22,7.0,16.0,17.0,55.0,-3.8,-19.3,1.3,evening,5185
2013-12-27 04:00:00,Changping,4,12.0,15.0,40.0,23.0,-6.0,-19.4,1.7,night,5197
2013-12-27 05:00:00,Changping,5,11.0,11.0,27.0,35.0,-5.3,-19.4,0.1,night,5199
2013-12-27 06:00:00,Aotizhongxin,6,12.0,12.0,32.0,25.0,-6.6,-17.7,0.7,morning,5200
2013-12-27 07:00:00,Changping,7,12.0,20.0,31.0,29.0,-4.0,-18.7,3.5,morning,5203
2013-12-27 10:00:00,Aotizhongxin,10,21.0,27.0,48.0,13.0,-0.5,-17.7,1.8,morning,5208
2013-12-27 10:00:00,Changping,10,17.0,20.0,33.0,30.0,-1.1,-18.2,3.8,morning,5209
2013-12-27 11:00:00,Aotizhongxin,11,20.0,34.0,36.0,24.0,-0.2,-17.9,1.0,morning,5210
2013-12-27 11:00:00,Changping,11,16.0,28.0,36.0,29.0,-0.6,-18.2,4.3,morning,5211
2013-12-27 14:00:00,Changping,14,14.0,8.0,18.0,52.0,0.9,-18.5,3.9,afternoon,5217
2013-12-27 15:00:00,Changping,15,12.0,11.0,22.0,51.0,0.9,-18.5,2.6,afternoon,5219
2013-12-27 16:00:00,Aotizhongxin,16,18.0,17.0,22.0,42.0,-0.3,-17.1,2.2,afternoon,5220
2013-12-27 17:00:00,Changping,17,25.0,28.0,42.0,30.0,1.1,-17.8,2.4,afternoon,5223
2013-12-27 18:00:00,Aotizhongxin,18,12.0,33.0,37.0,27.0,-1.2,-15.5,1.2,evening,5224
2013-12-27 18:00:00,Changping,18,32.0,39.0,49.0,23.0,0.5,-17.3,0.5,evening,5225
2013-12-27 20:00:00,Changping,20,47.0,56.0,67.0,7.0,0.3,-15.7,1.5,evening,5229
2013-12-27 21:00:00,Changping,21,68.0,92.0,65.0,7.0,-0.4,-14.7,1.9,evening,5231
2013-12-27 23:00:00,Changping,23,36.0,43.0,42.0865,9.8532,-1.4,-14.9,3.2,evening,5234
2013-12-28 01:00:00,Changping,1,21.0,23.0,31.2056,25.2756,-2.9,-15.3,3.3,night,5238
2013-12-28 02:00:00,Aotizhongxin,2,12.0,15.0,16.2187,30.4164,-2.7,-15.7,1.3,night,5239
2013-12-28 03:00:00,Aotizhongxin,3,9.0,12.0,11.0862,31.2732,-2.9,-16.3,1.8,night,5241
2013-12-28 08:00:00,Aotizhongxin,8,11.0,17.0,23.4042,22.7052,-4.1,-18.4,0.9,morning,5250
2013-12-28 08:00:00,Changping,8,13.0,31.0,14.1657,47.5524,-4.4,-20.2,5.1,morning,5251
2013-12-28 09:00:00,Aotizhongxin,9,12.0,23.0,23.1989,26.3466,-1.9,-19.4,2.5,morning,5252
2013-12-28 09:00:00,Changping,9,10.0,22.0,16.6293,45.8388,-3.0,-20.8,6.6,morning,5253
2013-12-28 11:00:00,Aotizhongxin,11,8.0,14.0,10.265,46.6956,0.3,-20.7,3.7,morning,5256
2013-12-28 12:00:00,Aotizhongxin,12,10.0,22.0,11.0,50.0,1.5,-21.0,2.6,afternoon,5258
2013-12-28 14:00:00,Aotizhongxin,14,11.0,17.0,9.0,57.0,3.1,-21.1,1.3,afternoon,5262
2013-12-28 15:00:00,Aotizhongxin,15,10.0,16.0,9.0,57.0,2.7,-21.4,2.5,afternoon,5264
2013-12-28 17:00:00,Changping,17,18.0,48.0,41.0,37.0,1.1,-22.0,4.5,afternoon,5269
2013-12-28 18:00:00,Aotizhongxin,18,16.0,28.0,40.0,29.0,-2.0,-19.5,0.5,evening,5270
2013-12-28 19:00:00,Changping,19,19.0,47.0,51.0,28.0,-0.3,-20.6,1.9,evening,5273
2013-12-29 02:00:00,Aotizhongxin,2,70.0,229.0,93.0,1.0,-8.3,-14.7,0.8,night,5286
2013-12-29 03:00:00,Changping,3,18.0,41.0,41.0,30.0,0.0,-20.9,3.7,night,5289
2013-12-29 06:00:00,Changping,6,18.0,40.0,34.0,37.0,-0.1,-21.0,3.1,morning,5295
2013-12-29 08:00:00,Aotizhongxin,8,37.0,98.0,85.0,1.0,-5.2,-13.5,0.6,morning,5298
2013-12-29 09:00:00,Changping,9,23.0,55.0,44.0,29.0,2.5,-21.6,6.3,morning,5301
2013-12-29 11:00:00,Changping,11,27.0,33.0,31.0,45.0,5.2,-20.2,4.7,morning,5305
2013-12-29 13:00:00,Aotizhongxin,13,33.0,32.0,58.0,23.0,6.7,-19.0,1.7,afternoon,5308
2013-12-29 14:00:00,Aotizhongxin,14,33.0,54.0,69.0,22.0,6.9,-18.8,1.6,afternoon,5310
2013-12-29 17:00:00,Aotizhongxin,17,37.0,78.0,77.0,10.0,0.5,-16.4,0.1,afternoon,5316
2013-12-29 17:00:00,Changping,17,33.0,79.0,44.0,34.0,4.8,-19.7,2.2,afternoon,5317
2013-12-29 18:00:00,Aotizhongxin,18,57.0,131.0,93.0,1.0,-2.5,-15.2,1.0,evening,5318
2013-12-29 19:00:00,Changping,19,54.0,94.0,61.0,18.0,2.8,-19.2,1.9,evening,5321
2013-12-29 23:00:00,Changping,23,50.0,72.0,65.0,9.0,1.7,-18.3,2.6,evening,5329
2013-12-30 01:00:00,Changping,1,32.0,56.0,40.0,31.0,3.7,-19.2,6.1,night,5333
2013-12-30 03:00:00,Aotizhongxin,3,18.0,61.0,67.0,1.0,0.2,-16.2,0.6,night,5336
2013-12-30 08:00:00,Aotizhongxin,8,21.0,77.0,40.0,26.0,2.6,-16.5,1.5,morning,5346
2013-12-30 08:00:00,Changping,8,35.0,99.0,50.0,27.0,2.8,-17.4,3.1,morning,5347
2013-12-30 11:00:00,Aotizhongxin,11,23.0,129.0,19.0,49.0,6.9,-15.8,4.2,morning,5352
2013-12-30 12:00:00,Aotizhongxin,12,23.0,117.0,12.0,56.0,7.3,-16.2,5.7,afternoon,5354
2013-12-30 13:00:00,Changping,13,30.0,144.0,25.0,61.047,7.2,-17.0,4.9,afternoon,5357
2013-12-30 14:00:00,Aotizhongxin,14,22.0,95.0,11.0,58.0,8.3,-16.9,3.2,afternoon,5358
2013-12-30 17:00:00,Changping,17,25.0,89.0,34.0,37.6992,5.7,-17.5,2.3,afternoon,5365
