datetime,week_start,station,time_slot,PM2.5,PM10,NO2,O3,TEMP,WSPM,source_rows,source_index
2016-04-19,2016-04-19,Changping,evening,65.0,103.0,38.0,87.0,19.2,2.1,41,1313
2016-04-19,2016-04-19,Changping,morning,64.0,102.5,57.5,38.0,16.25,1.85,42,1314
2016-04-19,2016-04-19,Changping,night,53.0,70.0,29.0,38.0,13.8,1.6,40,1315
2016-04-26,2016-04-26,Aotizhongxin,afternoon,89.0,107.0,28.0,170.0,23.6,2.6,41,1316
2016-04-26,2016-04-26,Aotizhongxin,evening,97.0,113.5,39.0,113.0,19.4,1.65,42,1317
2016-04-26,2016-04-26,Aotizhongxin,morning,88.0,111.0,43.0,60.5,16.25,1.9,42,1318
2016-04-26,2016-04-26,Aotizhongxin,night,88.0,101.0,42.0,54.0,14.3,1.2,39,1319
2016-04-26,2016-04-26,Changping,afternoon,105.0,121.0,42.0,133.0,22.4,2.1,41,1320
2016-04-26,2016-04-26,Changping,evening,97.0,118.0,45.0,97.5,19.05,1.65,42,1321
2016-04-26,2016-04-26,Changping,morning,86.5,118.5,59.5,48.5,16.0,1.3,40,1322
2016-04-26,2016-04-26,Changping,night,81.0,101.0,32.0,64.0,15.3,1.1,39,1323
2016-05-03,2016-05-03,Aotizhongxin,afternoon,28.5,50.5,15.0,116.0,25.1,2.95,42,1324
2016-05-03,2016-05-03,Aotizhongxin,evening,33.0,56.0,29.0,85.0,21.3,2.3,41,1325
2016-05-03,2016-05-03,Aotizhongxin,morning,24.0,55.5,41.0,41.0,19.0,1.7,42,1326
2016-05-03,2016-05-03,Aotizhongxin,night,36.0,70.5,41.5,39.0,16.65,1.3,38,1327
2016-05-03,2016-05-03,Changping,afternoon,22.5,48.0,20.5,85.0,25.2,2.9,38,1328
2016-05-03,2016-05-03,Changping,evening,29.0,60.5,27.0,81.0,21.5,2.2,42,1329
2016-05-03,2016-05-03,Changping,morning,30.0,66.5,47.5,34.5,18.55,1.6,42,1330
2016-05-03,2016-05-03,Changping,night,32.0,62.0,25.5,34.0,14.85,1.35,40,1331
2016-05-10,2016-05-10,Aotizhongxin,afternoon,40.0,42.0,16.0,120.0,23.9,3.1,41,1332
2016-05-10,2016-05-10,Aotizhongxin,evening,41.5,62.5,30.0,97.0,21.5,1.7,42,1333
2016-05-10,2016-05-10,Aotizhongxin,morning,33.0,41.0,27.0,61.0,17.0,1.6,41,1334
2016-05-10,2016-05-10,Aotizhongxin,night,44.0,60.0,47.0,9.0,13.9,1.5,39,1335
2016-05-10,2016-05-10,Changping,afternoon,25.5,32.0,22.0,91.0,23.55,3.2,42,1336
2016-05-10,2016-05-10,Changping,evening,31.5,59.0,32.5,75.0,20.8,1.4,42,1337
2016-05-10,2016-05-10,Changping,morning,22.0,34.0,39.0,47.0,17.05,1.7,42,1338
2016-05-10,2016-05-10,Changping,night,26.5,35.5,27.5,34.0,12.9,1.2,42,1339
2016-05-17,2016-05-17,Aotizhongxin,afternoon,71.0,76.5,18.0,229.5,28.7,2.75,40,1340
2016-05-17,2016-05-17,Aotizhongxin,evening,50.0,70.0,25.5,170.0,24.95,2.1,42,1341
2016-05-17,2016-05-17,Aotizhongxin,morning,84.0,96.0,44.0,76.0,22.6,1.4,39,1342
2016-05-17,2016-05-17,Aotizhongxin,night,63.0,78.0,39.0,83.5,19.75,1.2,38,1343
2016-05-17,2016-05-17,Changping,afternoon,70.5,86.0,23.5,191.5,28.4,3.0,42,1344
2016-05-17,2016-05-17,Changping,evening,54.5,84.5,34.5,137.5,24.65,2.0,42,1345
2016-05-17,2016-05-17,Changping,morning,75.0,102.0,53.0,64.0,21.5,1.3,41,1346
2016-05-17,2016-05-17,Changping,night,47.0,82.0,31.0,61.0,18.8,1.3,41,1347
2016-05-24,2016-05-24,Aotizhongxin,afternoon,16.0,23.0,12.0,151.0,29.05,3.0,42,1348
2016-05-24,2016-05-24,Aotizhongxin,evening,27.5,69.5,22.0,137.5,26.1,2.9,42,1349
2016-05-24,2016-05-24,Aotizhongxin,morning,38.0,48.0,23.0,83.0,23.5,2.4,33,1350
2016-05-24,2016-05-24,Aotizhongxin,night,26.0,58.0,31.0,76.0,19.6,1.3,33,1351
2016-05-24,2016-05-24,Changping,afternoon,15.0,30.0,20.0,112.0,29.1,3.25,42,1352
2016-05-24,2016-05-24,Changping,evening,28.0,80.5,35.0,103.0,25.2,1.7,42,1353
2016-05-24,2016-05-24,Changping,morning,20.0,45.0,38.0,63.0,22.4,1.8,41,1354
2016-05-24,2016-05-24,Changping,night,14.0,20.5,30.5,48.0,17.9,1.3,42,1355
2016-05-31,2016-05-31,Aotizhongxin,afternoon,69.0,85.5,21.0,215.5,29.55,2.2,42,1356
2016-05-31,2016-05-31,Aotizhongxin,evening,45.5,84.5,26.0,174.0,26.200000000000003,1.95,42,1357
2016-05-31,2016-05-31,Aotizhongxin,morning,71.0,91.0,36.5,57.0,23.85,1.35,42,1358
2016-05-31,2016-05-31,Aotizhongxin,night,53.5,70.5,33.0,72.0,21.65,1.35,38,1359
2016-05-31,2016-05-31,Changping,afternoon,81.0,97.0,32.0,199.0,29.2,2.5,37,1360
2016-05-31,2016-05-31,Changping,evening,76.0,103.0,37.0,169.0,25.9,1.8,37,1361
2016-05-31,2016-05-31,Changping,morning,92.5,103.5,50.5,65.0,23.9,1.4,42,1362
2016-05-31,2016-05-31,Changping,night,80.0,83.0,32.0,76.0,20.9,1.1,41,1363
2016-06-07,2016-06-07,Aotizhongxin,afternoon,56.0,75.0,18.0,172.0,29.5,2.1,41,1364
2016-06-07,2016-06-07,Aotizhongxin,evening,47.0,60.0,21.0,138.0,26.0,1.7,42,1365
2016-06-07,2016-06-07,Aotizhongxin,morning,58.0,71.0,24.0,86.0,22.3,1.4,39,1366
2016-06-07,2016-06-07,Aotizhongxin,night,64.0,71.0,19.0,103.0,20.7,1.4,39,1367
2016-06-07,2016-06-07,Changping,afternoon,61.0,71.0,25.0,162.0,28.9,2.4,41,1368
2016-06-07,2016-06-07,Changping,evening,45.5,66.5,29.5,100.0,25.35,1.7,42,1369
2016-06-07,2016-06-07,Changping,morning,61.0,63.0,36.0,62.0,22.2,1.5,41,1370
2016-06-07,2016-06-07,Changping,night,58.5,59.5,29.5,48.0,19.8,1.45,42,1371
2016-06-14,2016-06-14,Aotizhongxin,afternoon,24.0,38.0,17.0,181.0,31.7,2.7,41,1372
2016-06-14,2016-06-14,Aotizhongxin,evening,28.0,53.0,30.0,126.0,27.1,1.6,41,1373
2016-06-14,2016-06-14,Aotizhongxin,morning,29.0,50.0,30.0,65.0,24.4,1.5,41,1374
2016-06-14,2016-06-14,Aotizhongxin,night,34.5,59.5,31.0,42.0,21.25,1.0,36,1375
2016-06-14,2016-06-14,Changping,afternoon,21.5,33.5,18.0,128.5,31.5,2.6,42,1376
2016-06-14,2016-06-14,Changping,evening,24.0,46.0,25.0,83.5,26.5,1.3,42,1377
2016-06-14,2016-06-14,Changping,morning,25.5,46.0,34.5,57.5,25.1,1.4,42,1378
2016-06-14,2016-06-14,Changping,night,22.0,37.0,20.5,44.5,19.75,1.2,42,1379
2016-06-21,2016-06-21,Aotizhongxin,afternoon,62.5,69.5,17.5,180.0,32.8,2.6,42,1380
2016-06-21,2016-06-21,Aotizhongxin,evening,43.0,60.0,26.0,120.0,29.299999999999997,1.9,38,1381
2016-06-21,2016-06-21,Aotizhongxin,morning,37.0,49.0,29.0,70.5,26.65,1.5,42,1382
2016-06-21,2016-06-21,Aotizhongxin,night,43.0,62.0,30.0,65.0,24.9,1.2,39,1383
2016-06-21,2016-06-21,Changping,afternoon,37.0,69.0,18.0,179.0,32.8,2.9,39,1384
2016-06-21,2016-06-21,Changping,evening,40.0,72.0,26.0,116.0,28.5,1.9,39,1385
2016-06-21,2016-06-21,Changping,morning,35.0,52.0,32.0,55.0,27.4,1.5,41,1386
2016-06-21,2016-06-21,Changping,night,32.5,41.5,21.0,57.5,24.25,1.3,42,1387
2016-06-28,2016-06-28,Aotizhongxin,afternoon,67.0,67.0,17.0,190.0,31.1,2.1,42,1388
2016-06-28,2016-06-28,Aotizhongxin,evening,83.0,96.5,25.0,152.5,27.95,1.8,42,1389
2016-06-28,2016-06-28,Aotizhongxin,morning,77.0,94.5,26.0,70.0,25.049999999999997,1.4,42,1390
2016-06-28,2016-06-28,Aotizhongxin,night,61.0,70.0,31.5,50.0,23.549999999999997,1.25,38,1391
2016-06-28,2016-06-28,Changping,afternoon,44.5,48.0,20.0,159.0,31.0,2.1,40,1392
2016-06-28,2016-06-28,Changping,evening,63.5,77.5,29.0,94.5,26.95,1.7,42,1393
2016-06-28,2016-06-28,Changping,morning,47.0,60.0,32.0,64.5,25.05,1.7,42,1394
2016-06-28,2016-06-28,Changping,night,48.0,48.0,20.5,53.0,22.0,1.3,42,1395
2016-07-05,2016-07-05,Aotizhongxin,afternoon,94.0,94.0,17.0,214.0,33.4,2.6,41,1396
2016-07-05,2016-07-05,Aotizhongxin,evening,85.0,92.0,26.0,209.5,31.65,2.3499999999999996,42,1397
2016-07-05,2016-07-05,Aotizhongxin,morning,102.0,103.5,40.5,49.0,27.95,1.25,42,1398
2016-07-05,2016-07-05,Aotizhongxin,night,69.0,75.0,28.0,73.0,26.2,1.6,39,1399
2016-07-05,2016-07-05,Changping,afternoon,83.0,103.0,19.0,229.0,33.1,2.8,41,1400
2016-07-05,2016-07-05,Changping,evening,76.0,113.0,25.0,175.0,31.15,2.1500000000000004,42,1401
2016-07-05,2016-07-05,Changping,morning,87.0,102.5,25.0,76.5,27.05,1.4,42,1402
2016-07-05,2016-07-05,Changping,night,73.0,98.5,25.5,69.0,26.05,1.45,42,1403
2016-07-12,2016-07-12,Aotizhongxin,afternoon,39.0,41.0,29.0,129.0,27.8,1.8,41,1404
2016-07-12,2016-07-12,Aotizhongxin,evening,44.0,51.0,40.0,109.0,25.1,1.15,42,1405
2016-07-12,2016-07-12,Aotizhongxin,morning,37.5,55.5,49.5,44.0,26.200000000000003,1.5,42,1406
2016-07-12,2016-07-12,Aotizhongxin,night,44.0,55.0,40.0,70.0,23.15,1.1,38,1407
2016-07-12,2016-07-12,Changping,afternoon,27.0,31.0,21.0,111.0,28.3,1.7,41,1408
2016-07-12,2016-07-12,Changping,evening,29.5,45.0,23.5,94.5,25.9,1.3,42,1409
2016-07-12,2016-07-12,Changping,morning,29.0,48.0,31.0,41.0,24.3,1.1,41,1410
2016-07-12,2016-07-12,Changping,night,32.5,44.5,18.5,50.0,22.5,1.1,42,1411
2016-07-19,2016-07-19,Aotizhongxin,afternoon,62.5,66.0,15.0,105.5,29.3,1.8,40,1412
2016-07-19,2016-07-19,Aotizhongxin,evening,65.5,65.5,21.5,62.5,25.05,1.25,36,1413
2016-07-19,2016-07-19,Aotizhongxin,morning,59.5,62.5,27.5,32.5,25.25,1.2,42,1414
2016-07-19,2016-07-19,Aotizhongxin,night,71.0,71.0,31.0,45.0,24.3,1.0,39,1415
2016-07-19,2016-07-19,Changping,afternoon,35.5,39.0,14.5,92.5,28.85,1.85,42,1416
2016-07-19,2016-07-19,Changping,evening,39.5,42.0,25.0,52.5,26.15,1.35,40,1417
2016-07-19,2016-07-19,Changping,morning,41.0,44.5,33.0,26.5,25.200000000000003,1.1,42,1418
2016-07-19,2016-07-19,Changping,night,51.5,52.5,23.0,24.0,24.65,0.9,42,1419
2016-07-26,2016-07-26,Aotizhongxin,afternoon,73.0,75.0,39.0,180.0,31.4,2.0,35,1420
2016-07-26,2016-07-26,Aotizhongxin,evening,63.0,75.0,45.0,128.5,28.75,1.65,42,1421
2016-07-26,2016-07-26,Aotizhongxin,morning,62.0,62.0,52.0,44.0,26.9,1.4,33,1422
2016-07-26,2016-07-26,Aotizhongxin,night,54.0,59.0,52.0,56.0,26.2,1.0,29,1423
2016-07-26,2016-07-26,Changping,afternoon,41.5,56.5,17.0,149.5,31.95,1.9,40,1424
2016-07-26,2016-07-26,Changping,evening,44.0,59.0,27.5,106.5,27.5,1.5,42,1425
2016-07-26,2016-07-26,Changping,morning,41.0,48.0,32.0,44.0,26.6,1.2,41,1426
2016-07-26,2016-07-26,Changping,night,36.0,38.0,29.0,43.0,24.6,1.1,41,1427
2016-08-02,2016-08-02,Aotizhongxin,afternoon,43.0,43.0,17.0,180.5,32.6,2.1,40,1428
2016-08-02,2016-08-02,Aotizhongxin,evening,50.0,50.0,30.0,149.5,30.55,1.6,42,1429
2016-08-02,2016-08-02,Aotizhongxin,morning,66.0,66.0,46.0,56.5,28.200000000000003,1.4,42,1430
2016-08-02,2016-08-02,Aotizhongxin,night,53.0,53.0,33.0,64.0,26.35,1.2,34,1431
2016-08-02,2016-08-02,Changping,afternoon,24.0,30.0,11.0,154.0,32.849999999999994,2.0,42,1432
2016-08-02,2016-08-02,Changping,evening,28.5,54.5,23.0,130.5,30.05,1.7,42,1433
2016-08-02,2016-08-02,Changping,morning,38.5,61.0,30.0,43.5,27.450000000000003,1.3,42,1434
2016-08-02,2016-08-02,Changping,night,33.0,46.5,18.0,50.0,25.55,1.25,42,1435
2016-08-09,2016-08-09,Aotizhongxin,afternoon,34.0,34.0,21.0,160.0,32.05,1.95,42,1436
2016-08-09,2016-08-09,Aotizhongxin,evening,35.0,35.0,36.0,99.0,29.2,1.6,41,1437
2016-08-09,2016-08-09,Aotizhongxin,morning,41.0,41.0,37.0,44.5,28.35,1.65,42,1438
2016-08-09,2016-08-09,Aotizhongxin,night,37.0,37.0,49.0,29.0,27.1,1.2,35,1439
2016-08-09,2016-08-09,Changping,afternoon,19.5,35.5,22.0,120.5,31.8,1.95,40,1440
2016-08-09,2016-08-09,Changping,evening,19.5,48.5,26.5,87.5,28.450000000000003,1.5,40,1441
2016-08-09,2016-08-09,Changping,morning,41.0,61.0,38.0,27.0,27.5,1.3,41,1442
2016-08-09,2016-08-09,Changping,night,33.0,50.5,30.0,34.0,25.45,1.1,42,1443
2016-08-16,2016-08-16,Aotizhongxin,afternoon,45.0,45.0,19.0,157.0,31.8,1.8,42,1444
2016-08-16,2016-08-16,Aotizhongxin,evening,48.0,48.0,34.0,121.5,28.4,1.55,42,1445
2016-08-16,2016-08-16,Aotizhongxin,morning,42.5,42.5,50.0,22.0,25.9,1.3,42,1446
2016-08-16,2016-08-16,Aotizhongxin,night,41.5,41.5,47.5,27.0,24.25,0.95,34,1447
2016-08-16,2016-08-16,Changping,afternoon,36.0,45.0,17.0,147.0,31.5,2.0,41,1448
2016-08-16,2016-08-16,Changping,evening,37.0,53.0,31.5,89.5,26.85,1.35,42,1449
2016-08-16,2016-08-16,Changping,morning,41.0,63.0,24.5,41.0,25.049999999999997,1.25,42,1450
2016-08-16,2016-08-16,Changping,night,29.5,39.5,19.5,34.0,23.45,1.05,42,1451
2016-08-23,2016-08-23,Aotizhongxin,afternoon,12.0,13.0,18.0,110.0,30.1,1.9,41,1452
2016-08-23,2016-08-23,Aotizhongxin,evening,20.0,45.0,53.0,79.5,26.65,1.1,42,1453
2016-08-23,2016-08-23,Aotizhongxin,morning,15.0,25.0,35.0,54.0,26.0,1.8,41,1454
2016-08-23,2016-08-23,Aotizhongxin,night,22.0,44.5,62.0,14.0,22.8,1.2,36,1455
2016-08-23,2016-08-23,Changping,afternoon,11.0,23.5,18.0,83.5,30.0,2.1,40,1456
2016-08-23,2016-08-23,Changping,evening,16.0,29.0,27.0,61.5,24.95,1.5,42,1457
2016-08-23,2016-08-23,Changping,morning,11.0,41.5,32.5,41.5,25.95,1.95,42,1458
2016-08-23,2016-08-23,Changping,night,11.0,19.0,20.5,48.0,22.95,1.3,42,1459
2016-08-30,2016-08-30,Aotizhongxin,afternoon,14.0,23.5,17.0,103.5,30.4,2.25,42,1460
2016-08-30,2016-08-30,Aotizhongxin,evening,26.5,35.0,31.5,91.5,27.1,1.65,42,1461
2016-08-30,2016-08-30,Aotizhongxin,morning,18.0,33.0,34.0,36.0,24.8,1.5,41,1462
2016-08-30,2016-08-30,Aotizhongxin,night,26.0,30.0,54.0,15.0,21.35,1.15,34,1463
2016-08-30,2016-08-30,Changping,afternoon,12.0,21.0,20.5,83.5,29.65,2.3,38,1464
2016-08-30,2016-08-30,Changping,evening,15.0,29.0,34.0,70.0,24.0,1.5,41,1465
2016-08-30,2016-08-30,Changping,morning,15.5,42.0,37.0,35.5,24.3,1.4,42,1466
2016-08-30,2016-08-30,Changping,night,16.0,29.0,31.5,25.5,21.65,1.3,42,1467
2016-09-06,2016-09-06,Aotizhongxin,afternoon,14.0,21.0,20.0,102.0,30.1,2.0,39,1468
2016-09-06,2016-09-06,Aotizhongxin,evening,26.0,58.0,51.0,86.0,24.1,1.3,35,1469
2016-09-06,2016-09-06,Aotizhongxin,morning,23.0,32.0,42.0,25.0,23.1,1.5,39,1470
2016-09-06,2016-09-06,Aotizhongxin,night,22.0,30.5,63.0,4.0,19.95,1.05,32,1471
2016-09-06,2016-09-06,Changping,afternoon,13.0,26.0,23.0,84.0,29.7,2.5,39,1472
2016-09-06,2016-09-06,Changping,evening,17.0,35.0,37.0,55.0,22.7,1.4,29,1473
2016-09-06,2016-09-06,Changping,morning,18.0,35.0,40.0,27.0,23.5,1.5,39,1474
2016-09-06,2016-09-06,Changping,night,13.0,19.5,31.5,19.0,19.200000000000003,1.2,36,1475
2016-09-13,2016-09-13,Aotizhongxin,afternoon,47.0,58.0,26.0,103.0,26.2,1.6,41,1476
2016-09-13,2016-09-13,Aotizhongxin,evening,36.5,65.5,47.5,65.0,22.6,1.2,42,1477
2016-09-13,2016-09-13,Aotizhongxin,morning,68.0,75.0,49.0,24.0,21.4,1.3,41,1478
2016-09-13,2016-09-13,Aotizhongxin,night,63.0,71.5,51.0,19.5,20.95,1.0,34,1479
2016-09-13,2016-09-13,Changping,afternoon,28.0,41.0,24.0,107.0,25.975,1.9,41,1480
2016-09-13,2016-09-13,Changping,evening,35.0,41.0,34.0,51.0,20.425,1.4,42,1481
2016-09-13,2016-09-13,Changping,morning,42.5,52.5,36.0,29.5,20.85,1.3,38,1482
2016-09-13,2016-09-13,Changping,night,32.5,33.5,35.0,17.5,19.0875,1.1,36,1483
2016-09-20,2016-09-20,Aotizhongxin,afternoon,106.5,121.5,46.0,105.0,24.8375,1.6,42,1484
2016-09-20,2016-09-20,Aotizhongxin,evening,112.0,112.0,78.0,53.0,21.4,0.9,37,1485
2016-09-20,2016-09-20,Aotizhongxin,morning,58.0,84.5,50.0,32.5,19.0,1.3,42,1486
2016-09-20,2016-09-20,Aotizhongxin,night,69.5,90.5,62.0,8.0,17.8875,1.1,34,1487
2016-09-20,2016-09-20,Changping,afternoon,70.5,75.0,35.0,90.0,23.4125,1.65,42,1488
2016-09-20,2016-09-20,Changping,evening,88.0,94.0,44.0,62.0,20.7,1.0,37,1489
2016-09-20,2016-09-20,Changping,morning,42.0,57.0,45.0,21.0,18.05,1.0,42,1490
2016-09-20,2016-09-20,Changping,night,63.0,63.0,22.0,33.0,16.7,1.2,41,1491
2016-09-27,2016-09-27,Aotizhongxin,afternoon,115.0,134.0,48.5,148.5,24.05,1.65,30,1492
2016-09-27,2016-09-27,Aotizhongxin,evening,121.0,155.0,90.0,43.0,17.8,0.8,39,1493
2016-09-27,2016-09-27,Aotizhongxin,morning,90.5,101.0,65.0,13.0,16.625,1.2,40,1494
2016-09-27,2016-09-27,Aotizhongxin,night,89.0,98.5,82.0,2.0,14.8,0.9,32,1495
2016-09-27,2016-09-27,Changping,afternoon,96.0,113.0,56.0,127.0,22.7,1.9,39,1496
2016-09-27,2016-09-27,Changping,evening,90.0,117.0,77.0,61.0,18.2,1.2,41,1497
2016-09-27,2016-09-27,Changping,morning,85.0,105.0,62.5,29.5,16.35,1.15,42,1498
2016-09-27,2016-09-27,Changping,night,69.0,70.0,43.0,24.5,14.9,1.1,42,1499
2016-10-04,2016-10-04,Aotizhongxin,afternoon,44.5,55.0,48.0,35.0,16.95,1.75,42,1500
2016-10-04,2016-10-04,Aotizhongxin,evening,44.5,65.5,64.5,2.0,14.5,0.9,42,1501
2016-10-04,2016-10-04,Aotizhongxin,morning,39.0,43.0,42.5,10.0,13.149999999999999,1.65,40,1502
2016-10-04,2016-10-04,Aotizhongxin,night,39.5,58.5,43.0,2.0,13.75,1.15,36,1503
2016-10-04,2016-10-04,Changping,afternoon,43.0,58.0,54.5,32.5,15.45,1.75,42,1504
2016-10-04,2016-10-04,Changping,evening,49.5,63.0,58.0,8.0,13.35,1.1,42,1505
2016-10-04,2016-10-04,Changping,morning,30.0,46.5,43.5,6.0,12.5,1.35,42,1506
2016-10-04,2016-10-04,Changping,night,33.5,44.5,38.0,11.0,12.55,1.4,42,1507
2016-10-11,2016-10-11,Aotizhongxin,afternoon,148.0,152.0,65.0,74.0,19.0,1.5,41,1508
2016-10-11,2016-10-11,Aotizhongxin,evening,120.5,148.0,96.5,9.0,15.1,0.8,42,1509
2016-10-11,2016-10-11,Aotizhongxin,morning,115.0,120.5,69.0,2.0,14.3,1.05,40,1510
2016-10-11,2016-10-11,Aotizhongxin,night,128.5,130.0,87.5,2.0,12.75,0.9,34,1511
2016-10-11,2016-10-11,Changping,afternoon,134.5,136.5,64.0,51.0,19.35,1.45,42,1512
2016-10-11,2016-10-11,Changping,evening,140.5,152.0,81.0,11.5,14.95,1.05,42,1513
2016-10-11,2016-10-11,Changping,morning,116.0,135.5,58.0,7.5,13.95,1.25,40,1514
2016-10-11,2016-10-11,Changping,night,116.5,127.0,48.5,3.5,12.149999999999999,1.35,42,1515
2016-10-18,2016-10-18,Aotizhongxin,afternoon,55.0,71.0,66.0,15.0,14.149999999999999,1.3,42,1516
2016-10-18,2016-10-18,Aotizhongxin,evening,45.0,71.5,65.0,2.0,11.1625,1.1,42,1517
2016-10-18,2016-10-18,Aotizhongxin,morning,41.0,55.5,44.0,8.5,12.8,1.1,42,1518
2016-10-18,2016-10-18,Aotizhongxin,night,50.0,79.0,61.5,2.0,11.65,1.1,36,1519
2016-10-18,2016-10-18,Changping,afternoon,45.0,64.0,55.0,20.0,13.1,1.5,39,1520
2016-10-18,2016-10-18,Changping,evening,48.5,64.5,56.5,3.0,10.3625,1.2,42,1521
2016-10-18,2016-10-18,Changping,morning,44.5,69.5,44.0,4.0,12.9,1.15,42,1522
2016-10-18,2016-10-18,Changping,night,41.0,46.5,44.5,2.0,10.5,1.0,42,1523
2016-10-25,2016-10-25,Aotizhongxin,afternoon,23.5,47.0,34.0,48.5,11.55,2.6,42,1524
2016-10-25,2016-10-25,Aotizhongxin,evening,22.0,40.5,54.0,10.5,8.475,1.6,42,1525
2016-10-25,2016-10-25,Aotizhongxin,morning,18.5,38.5,53.0,3.0,8.2625,1.5,42,1526
2016-10-25,2016-10-25,Aotizhongxin,night,26.0,56.0,62.0,2.0,7.78,1.3,35,1527
2016-10-25,2016-10-25,Changping,afternoon,23.0,48.0,28.5,25.0,10.350000000000001,2.75,38,1528
2016-10-25,2016-10-25,Changping,evening,32.0,56.0,35.0,9.5,7.574999999999999,1.2,40,1529
2016-10-25,2016-10-25,Changping,morning,25.0,52.0,30.0,10.0,8.45,1.35,42,1530
2016-10-25,2016-10-25,Changping,night,23.5,44.0,26.0,5.5,5.53,1.4,42,1531
2016-11-01,2016-11-01,Aotizhongxin,afternoon,106.0,137.0,75.0,35.0,11.1,1.9,41,1532
2016-11-01,2016-11-01,Aotizhongxin,evening,124.0,141.5,93.0,4.5,7.35,1.1,40,1533
2016-11-01,2016-11-01,Aotizhongxin,morning,73.0,92.5,74.0,2.5,5.4,1.0,42,1534
2016-11-01,2016-11-01,Aotizhongxin,night,119.0,144.0,87.0,2.0,3.5,1.0,37,1535
2016-11-01,2016-11-01,Changping,afternoon,77.5,112.5,64.5,26.0,12.05,1.9,40,1536
2016-11-01,2016-11-01,Changping,evening,92.0,135.5,84.5,2.0,7.2,1.2,42,1537
2016-11-01,2016-11-01,Changping,morning,63.0,81.0,55.5,2.0,4.9,1.25,42,1538
2016-11-01,2016-11-01,Changping,night,70.0,86.0,55.5,2.0,2.5,1.05,42,1539
2016-11-08,2016-11-08,Aotizhongxin,afternoon,85.0,123.0,66.0,21.0,9.75,1.95,38,1540
2016-11-08,2016-11-08,Aotizhongxin,evening,77.0,141.0,91.0,3.0,6.9,1.0,41,1541
2016-11-08,2016-11-08,Aotizhongxin,morning,61.0,117.0,66.0,2.0,6.5,1.0,41,1542
2016-11-08,2016-11-08,Aotizhongxin,night,71.0,103.0,75.5,2.0,2.55,0.9,36,1543
2016-11-08,2016-11-08,Changping,afternoon,75.0,126.0,59.0,18.0,10.5,1.9,41,1544
2016-11-08,2016-11-08,Changping,evening,61.5,119.5,70.5,2.0,5.85,1.2,42,1545
2016-11-08,2016-11-08,Changping,morning,71.0,123.0,63.0,2.0,5.0,1.2,42,1546
2016-11-08,2016-11-08,Changping,night,56.0,80.0,49.0,2.0,3.4,1.2,42,1547
2016-11-15,2016-11-15,Aotizhongxin,afternoon,73.0,78.0,62.0,20.0,7.3,1.6,41,1548
2016-11-15,2016-11-15,Aotizhongxin,evening,114.5,140.5,86.0,2.5,4.8,1.2,42,1549
2016-11-15,2016-11-15,Aotizhongxin,morning,59.5,64.5,59.5,2.5,5.9,1.4,42,1550
2016-11-15,2016-11-15,Aotizhongxin,night,113.0,113.0,79.0,2.0,3.5,0.95,40,1551
2016-11-15,2016-11-15,Changping,afternoon,58.0,86.0,55.0,9.0,7.6,1.9,41,1552
2016-11-15,2016-11-15,Changping,evening,105.0,137.5,81.5,2.0,5.35,1.3,42,1553
2016-11-15,2016-11-15,Changping,morning,69.0,89.0,61.0,2.0,4.7,1.3,41,1554
2016-11-15,2016-11-15,Changping,night,104.5,120.5,53.0,2.0,3.5,1.2,42,1555
2016-11-22,2016-11-22,Aotizhongxin,afternoon,56.0,76.0,60.0,34.0,4.3,2.0,39,1556
2016-11-22,2016-11-22,Aotizhongxin,evening,94.0,132.5,97.5,3.5,0.65,1.1,42,1557
2016-11-22,2016-11-22,Aotizhongxin,morning,35.5,64.5,69.5,6.0,-2.05,1.25,42,1558
2016-11-22,2016-11-22,Aotizhongxin,night,46.0,66.0,79.0,7.0,-2.6500000000000004,1.15,38,1559
2016-11-22,2016-11-22,Changping,afternoon,53.5,81.0,54.5,27.0,4.1,2.95,42,1560
2016-11-22,2016-11-22,Changping,evening,75.5,104.5,74.0,2.0,-0.35,1.4,42,1561
2016-11-22,2016-11-22,Changping,morning,28.5,44.0,58.0,4.0,-1.7999999999999998,1.55,42,1562
2016-11-22,2016-11-22,Changping,night,30.5,37.0,38.5,11.0,-3.3,1.5,42,1563
2016-11-29,2016-11-29,Aotizhongxin,afternoon,97.0,120.0,79.0,24.0,7.5,1.5,41,1564
2016-11-29,2016-11-29,Aotizhongxin,evening,138.5,185.5,104.5,3.0,3.0,1.0,42,1565
2016-11-29,2016-11-29,Aotizhongxin,morning,63.5,69.0,66.0,4.0,1.9500000000000002,1.0,42,1566
2016-11-29,2016-11-29,Aotizhongxin,night,107.5,132.0,86.5,4.0,-0.25,0.8500000000000001,38,1567
2016-11-29,2016-11-29,Changping,afternoon,56.5,106.5,56.0,19.5,8.0,1.8,42,1568
2016-11-29,2016-11-29,Changping,evening,84.5,111.5,82.0,2.5,2.05,1.0,42,1569
2016-11-29,2016-11-29,Changping,morning,91.5,114.0,65.0,2.0,1.8,1.2,42,1570
2016-11-29,2016-11-29,Changping,night,83.0,90.0,55.5,2.0,-0.7,1.1,42,1571
2016-12-06,2016-12-06,Aotizhongxin,afternoon,99.5,115.5,82.5,16.0,5.25,1.9,42,1572
2016-12-06,2016-12-06,Aotizhongxin,evening,152.0,176.0,94.5,2.0,1.35,0.8500000000000001,42,1573
2016-12-06,2016-12-06,Aotizhongxin,morning,80.5,123.5,88.5,4.0,0.2,1.2,42,1574
